id,type,timestamp,weather,temperature,isholiday,cameraid
519,plastic,25-2-2025 17:55,stormy,5,1,0
520,metal,25-2-2025 03:43,stormy,5,1,0
521,organic,25-2-2025 08:24,stormy,5,1,0
522,plastic,25-2-2025 14:02,stormy,5,1,0
523,metal,25-2-2025 12:59,stormy,5,1,0
524,metal,25-2-2025 23:23,stormy,5,1,0
525,plastic,25-2-2025 02:37,stormy,5,1,0
526,plastic,26-2-2025 15:28,snowy,3,1,0
527,paper,26-2-2025 22:30,snowy,3,1,0
528,organic,26-2-2025 18:43,snowy,3,1,0
529,paper,26-2-2025 19:23,snowy,3,1,0
530,glass,26-2-2025 06:50,snowy,3,1,0
531,paper,26-2-2025 16:48,snowy,3,1,0
532,plastic,26-2-2025 18:02,snowy,3,1,0
533,plastic,27-2-2025 11:59,cloudy,4,0,0
534,metal,27-2-2025 00:20,cloudy,4,0,0
535,paper,27-2-2025 05:42,cloudy,4,0,0
536,metal,27-2-2025 03:01,cloudy,4,0,0
537,paper,27-2-2025 19:20,cloudy,4,0,0
538,plastic,27-2-2025 18:47,cloudy,4,0,0
539,plastic,27-2-2025 17:08,cloudy,4,0,0
540,glass,27-2-2025 17:15,cloudy,4,0,0
541,plastic,27-2-2025 08:31,cloudy,4,0,0
542,paper,27-2-2025 18:35,cloudy,4,0,0
543,plastic,27-2-2025 20:36,cloudy,4,0,0
544,organic,27-2-2025 20:15,cloudy,4,0,0
545,paper,27-2-2025 10:11,cloudy,4,0,0
546,plastic,27-2-2025 05:23,cloudy,4,0,0
547,glass,27-2-2025 07:19,cloudy,4,0,0
548,organic,27-2-2025 14:42,cloudy,4,0,0
549,paper,28-2-2025 05:41,misty,7,0,0
550,plastic,28-2-2025 05:24,misty,7,0,0
551,glass,28-2-2025 13:45,misty,7,0,0
552,plastic,28-2-2025 14:12,misty,7,0,0
553,organic,28-2-2025 04:18,misty,7,0,0
554,glass,28-2-2025 08:25,misty,7,0,0
555,plastic,28-2-2025 05:43,misty,7,0,0
556,metal,28-2-2025 19:23,misty,7,0,0
557,organic,28-2-2025 08:02,misty,7,0,0
558,plastic,28-2-2025 13:09,misty,7,0,0
559,plastic,28-2-2025 06:47,misty,7,0,0
560,paper,28-2-2025 12:19,misty,7,0,0
561,plastic,1-3-2025 23:55,rainy,5,0,0
562,paper,1-3-2025 13:13,rainy,5,0,0
563,organic,1-3-2025 07:45,rainy,5,0,0
564,organic,1-3-2025 10:08,rainy,5,0,0
565,organic,1-3-2025 22:24,rainy,5,0,0
566,organic,1-3-2025 16:35,rainy,5,0,0
567,organic,1-3-2025 12:17,rainy,5,0,0
568,glass,2-3-2025 08:02,rainy,8,0,0
569,metal,2-3-2025 02:10,rainy,8,0,0
570,plastic,2-3-2025 11:53,rainy,8,0,0
571,metal,2-3-2025 16:25,rainy,8,0,0
572,glass,2-3-2025 10:40,rainy,8,0,0
573,plastic,2-3-2025 03:47,rainy,8,0,0
574,paper,2-3-2025 03:26,rainy,8,0,0
575,paper,2-3-2025 22:44,rainy,8,0,0
576,glass,2-3-2025 09:45,rainy,8,0,0
577,paper,2-3-2025 11:19,rainy,8,0,0
578,plastic,2-3-2025 20:44,rainy,8,0,0
579,plastic,2-3-2025 01:06,rainy,8,0,0
580,organic,3-3-2025 15:27,cloudy,6,0,0
581,plastic,3-3-2025 06:55,cloudy,6,0,0
582,plastic,3-3-2025 15:59,cloudy,6,0,0
583,plastic,3-3-2025 22:46,cloudy,6,0,0
584,plastic,3-3-2025 18:31,cloudy,6,0,0
585,glass,3-3-2025 10:12,cloudy,6,0,0
586,plastic,3-3-2025 14:41,cloudy,6,0,0
587,plastic,3-3-2025 07:56,cloudy,6,0,0
588,plastic,3-3-2025 23:48,cloudy,6,0,0
589,glass,3-3-2025 09:58,cloudy,6,0,0
590,plastic,3-3-2025 21:02,cloudy,6,0,0
591,plastic,3-3-2025 09:10,cloudy,6,0,0
592,metal,3-3-2025 13:21,cloudy,6,0,0
593,metal,3-3-2025 08:46,cloudy,6,0,0
594,glass,3-3-2025 02:19,cloudy,6,0,0
595,plastic,3-3-2025 04:24,cloudy,6,0,0
596,glass,3-3-2025 03:20,cloudy,6,0,0
597,organic,3-3-2025 08:38,cloudy,6,0,0
598,organic,3-3-2025 13:26,cloudy,6,0,0
599,paper,3-3-2025 18:43,cloudy,6,0,0
600,organic,3-3-2025 13:59,cloudy,6,0,0
601,metal,4-3-2025 00:22,sunny,11,0,0
602,paper,4-3-2025 03:03,sunny,11,0,0
603,glass,4-3-2025 19:07,sunny,11,0,0
604,plastic,4-3-2025 23:12,sunny,11,0,0
605,plastic,4-3-2025 15:39,sunny,11,0,0
606,plastic,4-3-2025 15:26,sunny,11,0,0
607,glass,4-3-2025 13:24,sunny,11,0,0
608,metal,4-3-2025 08:53,sunny,11,0,0
609,glass,4-3-2025 15:04,sunny,11,0,0
610,plastic,4-3-2025 12:49,sunny,11,0,0
611,plastic,4-3-2025 21:12,sunny,11,0,0
612,paper,4-3-2025 09:38,sunny,11,0,0
613,glass,4-3-2025 10:05,sunny,11,0,0
614,plastic,4-3-2025 08:52,sunny,11,0,0
615,organic,4-3-2025 18:38,sunny,11,0,0
616,glass,4-3-2025 17:44,sunny,11,0,0
617,glass,4-3-2025 21:00,sunny,11,0,0
618,paper,4-3-2025 04:41,sunny,11,0,0
619,paper,4-3-2025 00:02,sunny,11,0,0
620,organic,4-3-2025 10:29,sunny,11,0,0
621,plastic,4-3-2025 05:17,sunny,11,0,0
622,plastic,4-3-2025 18:01,sunny,11,0,0
623,paper,4-3-2025 05:22,sunny,11,0,0
624,metal,4-3-2025 22:51,sunny,11,0,0
625,metal,5-3-2025 16:07,cloudy,11,0,0
626,metal,5-3-2025 06:02,cloudy,11,0,0
627,paper,5-3-2025 12:08,cloudy,11,0,0
628,paper,5-3-2025 06:11,cloudy,11,0,0
629,plastic,5-3-2025 20:18,cloudy,11,0,0
630,plastic,5-3-2025 13:35,cloudy,11,0,0
631,organic,5-3-2025 00:04,cloudy,11,0,0
632,metal,5-3-2025 01:07,cloudy,11,0,0
633,paper,5-3-2025 00:40,cloudy,11,0,0
634,paper,5-3-2025 09:00,cloudy,11,0,0
635,plastic,5-3-2025 21:37,cloudy,11,0,0
636,plastic,5-3-2025 14:03,cloudy,11,0,0
637,plastic,5-3-2025 06:14,cloudy,11,0,0
638,metal,5-3-2025 21:58,cloudy,11,0,0
639,paper,5-3-2025 07:03,cloudy,11,0,0
640,metal,5-3-2025 08:54,cloudy,11,0,0
641,plastic,5-3-2025 00:29,cloudy,11,0,0
642,paper,5-3-2025 16:00,cloudy,11,0,0
643,glass,5-3-2025 21:37,cloudy,11,0,0
644,plastic,5-3-2025 22:55,cloudy,11,0,0
645,plastic,5-3-2025 19:55,cloudy,11,0,0
646,plastic,6-3-2025 01:49,cloudy,8,0,0
647,organic,6-3-2025 11:55,cloudy,8,0,0
648,plastic,6-3-2025 00:42,cloudy,8,0,0
649,paper,6-3-2025 12:13,cloudy,8,0,0
650,metal,6-3-2025 16:52,cloudy,8,0,0
651,plastic,6-3-2025 10:11,cloudy,8,0,0
652,paper,6-3-2025 23:11,cloudy,8,0,0
653,paper,6-3-2025 20:56,cloudy,8,0,0
654,plastic,6-3-2025 01:53,cloudy,8,0,0
655,metal,6-3-2025 22:29,cloudy,8,0,0
656,plastic,6-3-2025 12:35,cloudy,8,0,0
657,plastic,6-3-2025 21:13,cloudy,8,0,0
658,paper,6-3-2025 11:02,cloudy,8,0,0
659,plastic,6-3-2025 11:35,cloudy,8,0,0
660,glass,6-3-2025 13:12,cloudy,8,0,0
661,organic,6-3-2025 07:19,cloudy,8,0,0
662,glass,6-3-2025 06:39,cloudy,8,0,0
663,glass,6-3-2025 18:06,cloudy,8,0,0
664,plastic,6-3-2025 20:52,cloudy,8,0,0
665,metal,6-3-2025 06:21,cloudy,8,0,0
666,organic,6-3-2025 08:26,cloudy,8,0,0
667,plastic,7-3-2025 19:22,cloudy,5,0,0
668,metal,7-3-2025 04:41,cloudy,5,0,0
669,glass,7-3-2025 07:43,cloudy,5,0,0
670,organic,7-3-2025 19:02,cloudy,5,0,0
671,metal,7-3-2025 14:29,cloudy,5,0,0
672,plastic,7-3-2025 07:03,cloudy,5,0,0
673,plastic,7-3-2025 07:43,cloudy,5,0,0
674,paper,7-3-2025 15:23,cloudy,5,0,0
675,plastic,7-3-2025 11:04,cloudy,5,0,0
676,paper,7-3-2025 23:12,cloudy,5,0,0
677,plastic,7-3-2025 09:48,cloudy,5,0,0
678,organic,7-3-2025 17:35,cloudy,5,0,0
679,metal,7-3-2025 21:37,cloudy,5,0,0
680,organic,7-3-2025 23:12,cloudy,5,0,0
681,plastic,7-3-2025 10:18,cloudy,5,0,0
682,plastic,7-3-2025 01:42,cloudy,5,0,0
683,plastic,8-3-2025 19:42,cloudy,5,0,0
684,metal,8-3-2025 15:44,cloudy,5,0,0
685,glass,8-3-2025 11:36,cloudy,5,0,0
686,plastic,8-3-2025 20:52,cloudy,5,0,0
687,glass,8-3-2025 03:32,cloudy,5,0,0
688,paper,8-3-2025 20:41,cloudy,5,0,0
689,paper,8-3-2025 05:45,cloudy,5,0,0
690,glass,8-3-2025 10:58,cloudy,5,0,0
691,metal,8-3-2025 21:28,cloudy,5,0,0
692,plastic,8-3-2025 14:37,cloudy,5,0,0
693,plastic,8-3-2025 04:24,cloudy,5,0,0
694,glass,8-3-2025 05:37,cloudy,5,0,0
695,paper,8-3-2025 10:30,cloudy,5,0,0
696,plastic,8-3-2025 13:55,cloudy,5,0,0
697,organic,8-3-2025 14:16,cloudy,5,0,0
698,organic,8-3-2025 20:17,cloudy,5,0,0
699,paper,8-3-2025 17:03,cloudy,5,0,0
700,paper,8-3-2025 22:08,cloudy,5,0,0
701,plastic,8-3-2025 21:04,cloudy,5,0,0
702,organic,8-3-2025 14:13,cloudy,5,0,0
703,paper,8-3-2025 14:18,cloudy,5,0,0
704,plastic,9-3-2025 14:15,cloudy,4,0,0
705,organic,9-3-2025 06:08,cloudy,4,0,0
706,organic,9-3-2025 01:02,cloudy,4,0,0
707,glass,9-3-2025 15:21,cloudy,4,0,0
708,paper,9-3-2025 21:04,cloudy,4,0,0
709,plastic,9-3-2025 03:48,cloudy,4,0,0
710,plastic,9-3-2025 19:27,cloudy,4,0,0
711,glass,9-3-2025 19:29,cloudy,4,0,0
712,organic,9-3-2025 09:56,cloudy,4,0,0
713,plastic,9-3-2025 12:49,cloudy,4,0,0
714,plastic,9-3-2025 21:04,cloudy,4,0,0
715,glass,9-3-2025 10:09,cloudy,4,0,0
716,organic,9-3-2025 14:07,cloudy,4,0,0
717,paper,9-3-2025 00:44,cloudy,4,0,0
718,metal,9-3-2025 00:24,cloudy,4,0,0
719,glass,9-3-2025 03:06,cloudy,4,0,0
720,plastic,9-3-2025 14:01,cloudy,4,0,0
721,plastic,9-3-2025 23:10,cloudy,4,0,0
722,glass,9-3-2025 02:53,cloudy,4,0,0
723,paper,9-3-2025 13:18,cloudy,4,0,0
724,glass,9-3-2025 18:55,cloudy,4,0,0
725,plastic,10-3-2025 02:24,rainy,10,0,0
726,plastic,10-3-2025 06:36,rainy,10,0,0
727,metal,10-3-2025 16:06,rainy,10,0,0
728,plastic,10-3-2025 22:46,rainy,10,0,0
729,glass,10-3-2025 08:20,rainy,10,0,0
730,plastic,10-3-2025 16:23,rainy,10,0,0
731,plastic,10-3-2025 09:02,rainy,10,0,0
732,plastic,11-3-2025 23:02,misty,6,0,0
733,plastic,11-3-2025 08:57,misty,6,0,0
734,glass,11-3-2025 07:55,misty,6,0,0
735,plastic,11-3-2025 05:51,misty,6,0,0
736,plastic,11-3-2025 04:20,misty,6,0,0
737,plastic,11-3-2025 16:06,misty,6,0,0
738,paper,11-3-2025 22:01,misty,6,0,0
739,plastic,11-3-2025 22:05,misty,6,0,0
740,organic,11-3-2025 06:40,misty,6,0,0
741,organic,11-3-2025 20:54,misty,6,0,0
742,metal,11-3-2025 22:17,misty,6,0,0
743,metal,11-3-2025 02:40,misty,6,0,0
744,organic,12-3-2025 20:33,misty,12,0,0
745,metal,12-3-2025 14:44,misty,12,0,0
746,organic,12-3-2025 08:12,misty,12,0,0
747,metal,12-3-2025 12:04,misty,12,0,0
748,plastic,12-3-2025 10:13,misty,12,0,0
749,paper,12-3-2025 13:48,misty,12,0,0
750,glass,12-3-2025 14:14,misty,12,0,0
751,paper,12-3-2025 17:47,misty,12,0,0
752,glass,12-3-2025 05:43,misty,12,0,0
753,paper,12-3-2025 05:19,misty,12,0,0
754,organic,12-3-2025 15:26,misty,12,0,0
755,organic,12-3-2025 01:00,misty,12,0,0
756,organic,13-3-2025 05:01,cloudy,5,0,0
757,paper,13-3-2025 18:00,cloudy,5,0,0
758,paper,13-3-2025 09:37,cloudy,5,0,0
759,glass,13-3-2025 10:45,cloudy,5,0,0
760,glass,13-3-2025 17:47,cloudy,5,0,0
761,metal,13-3-2025 11:41,cloudy,5,0,0
762,paper,13-3-2025 22:19,cloudy,5,0,0
763,glass,13-3-2025 18:48,cloudy,5,0,0
764,plastic,13-3-2025 13:29,cloudy,5,0,0
765,paper,13-3-2025 10:14,cloudy,5,0,0
766,metal,13-3-2025 11:48,cloudy,5,0,0
767,plastic,13-3-2025 09:35,cloudy,5,0,0
768,organic,13-3-2025 02:18,cloudy,5,0,0
769,paper,13-3-2025 15:12,cloudy,5,0,0
770,paper,13-3-2025 05:25,cloudy,5,0,0
771,glass,13-3-2025 01:49,cloudy,5,0,0
772,glass,14-3-2025 19:17,stormy,12,0,0
773,paper,15-3-2025 10:00,rainy,6,0,0
774,glass,15-3-2025 05:15,rainy,6,0,0
775,plastic,15-3-2025 15:16,rainy,6,0,0
776,glass,15-3-2025 18:57,rainy,6,0,0
777,plastic,15-3-2025 01:37,rainy,6,0,0
778,glass,15-3-2025 18:35,rainy,6,0,0
779,plastic,15-3-2025 08:58,rainy,6,0,0
780,organic,15-3-2025 09:13,rainy,6,0,0
781,plastic,15-3-2025 02:22,rainy,6,0,0
782,plastic,15-3-2025 16:13,rainy,6,0,0
783,glass,15-3-2025 04:09,rainy,6,0,0
784,plastic,15-3-2025 11:07,rainy,6,0,0
785,paper,16-3-2025 18:41,cloudy,7,0,0
786,organic,16-3-2025 22:12,cloudy,7,0,0
787,organic,16-3-2025 23:56,cloudy,7,0,0
788,plastic,16-3-2025 07:58,cloudy,7,0,0
789,paper,16-3-2025 09:12,cloudy,7,0,0
790,plastic,16-3-2025 10:37,cloudy,7,0,0
791,glass,16-3-2025 05:17,cloudy,7,0,0
792,plastic,16-3-2025 21:26,cloudy,7,0,0
793,metal,16-3-2025 19:42,cloudy,7,0,0
794,metal,16-3-2025 20:51,cloudy,7,0,0
795,plastic,16-3-2025 05:32,cloudy,7,0,0
796,metal,16-3-2025 04:38,cloudy,7,0,0
797,glass,16-3-2025 03:22,cloudy,7,0,0
798,paper,16-3-2025 04:45,cloudy,7,0,0
799,paper,16-3-2025 15:31,cloudy,7,0,0
800,metal,16-3-2025 13:24,cloudy,7,0,0
801,organic,16-3-2025 05:32,cloudy,7,0,0
802,paper,16-3-2025 10:25,cloudy,7,0,0
803,plastic,16-3-2025 16:14,cloudy,7,0,0
804,glass,16-3-2025 10:37,cloudy,7,0,0
805,paper,16-3-2025 22:23,cloudy,7,0,0
806,paper,16-3-2025 12:45,cloudy,7,0,0
807,plastic,16-3-2025 00:00,cloudy,7,0,0
808,plastic,16-3-2025 16:25,cloudy,7,0,0
809,glass,16-3-2025 06:43,cloudy,7,0,0
810,paper,17-3-2025 13:43,rainy,1,0,0
811,glass,17-3-2025 02:22,rainy,1,0,0
812,organic,17-3-2025 13:41,rainy,1,0,0
813,plastic,18-3-2025 13:04,cloudy,12,0,0
814,plastic,18-3-2025 01:45,cloudy,12,0,0
815,plastic,18-3-2025 04:50,cloudy,12,0,0
816,organic,18-3-2025 01:21,cloudy,12,0,0
817,glass,18-3-2025 07:16,cloudy,12,0,0
818,glass,18-3-2025 11:51,cloudy,12,0,0
819,plastic,18-3-2025 05:27,cloudy,12,0,0
820,plastic,18-3-2025 16:01,cloudy,12,0,0
821,plastic,18-3-2025 16:35,cloudy,12,0,0
822,plastic,18-3-2025 12:19,cloudy,12,0,0
823,plastic,18-3-2025 09:34,cloudy,12,0,0
824,paper,18-3-2025 03:37,cloudy,12,0,0
825,glass,18-3-2025 16:50,cloudy,12,0,0
826,plastic,18-3-2025 03:14,cloudy,12,0,0
827,metal,18-3-2025 20:24,cloudy,12,0,0
828,glass,18-3-2025 02:16,cloudy,12,0,0
829,organic,18-3-2025 18:05,cloudy,12,0,0
830,glass,18-3-2025 08:02,cloudy,12,0,0
831,plastic,18-3-2025 11:34,cloudy,12,0,0
832,paper,18-3-2025 11:21,cloudy,12,0,0
833,paper,18-3-2025 09:51,cloudy,12,0,0
834,metal,19-3-2025 00:15,cloudy,3,0,0
835,glass,19-3-2025 20:47,cloudy,3,0,0
836,glass,19-3-2025 06:58,cloudy,3,0,0
837,metal,19-3-2025 16:24,cloudy,3,0,0
838,paper,19-3-2025 08:44,cloudy,3,0,0
839,plastic,19-3-2025 21:45,cloudy,3,0,0
840,metal,19-3-2025 00:31,cloudy,3,0,0
841,plastic,19-3-2025 21:26,cloudy,3,0,0
842,organic,19-3-2025 10:00,cloudy,3,0,0
843,paper,19-3-2025 10:08,cloudy,3,0,0
844,metal,19-3-2025 15:24,cloudy,3,0,0
845,paper,19-3-2025 17:18,cloudy,3,0,0
846,organic,19-3-2025 01:27,cloudy,3,0,0
847,organic,19-3-2025 15:00,cloudy,3,0,0
848,metal,19-3-2025 18:50,cloudy,3,0,0
849,paper,19-3-2025 17:53,cloudy,3,0,0
850,paper,20-3-2025 07:07,rainy,6,0,0
851,paper,20-3-2025 01:06,rainy,6,0,0
852,organic,20-3-2025 02:32,rainy,6,0,0
853,glass,20-3-2025 02:33,rainy,6,0,0
854,paper,20-3-2025 15:17,rainy,6,0,0
855,metal,20-3-2025 22:08,rainy,6,0,0
856,plastic,20-3-2025 02:11,rainy,6,0,0
857,glass,21-3-2025 03:04,misty,3,0,0
858,paper,21-3-2025 01:36,misty,3,0,0
859,paper,21-3-2025 17:17,misty,3,0,0
860,paper,21-3-2025 12:24,misty,3,0,0
861,glass,21-3-2025 02:54,misty,3,0,0
862,organic,21-3-2025 12:22,misty,3,0,0
863,metal,21-3-2025 03:12,misty,3,0,0
864,plastic,22-3-2025 09:26,misty,11,0,0
865,plastic,22-3-2025 13:52,misty,11,0,0
866,plastic,22-3-2025 14:23,misty,11,0,0
867,organic,22-3-2025 01:41,misty,11,0,0
868,glass,22-3-2025 13:38,misty,11,0,0
869,plastic,22-3-2025 13:13,misty,11,0,0
870,metal,22-3-2025 04:14,misty,11,0,0
871,glass,22-3-2025 17:12,misty,11,0,0
872,paper,22-3-2025 22:32,misty,11,0,0
873,plastic,22-3-2025 13:19,misty,11,0,0
874,plastic,22-3-2025 03:39,misty,11,0,0
875,glass,22-3-2025 16:57,misty,11,0,0
876,metal,22-3-2025 17:53,misty,11,0,0
877,organic,22-3-2025 07:30,misty,11,0,0
878,metal,22-3-2025 07:39,misty,11,0,0
879,plastic,22-3-2025 02:43,misty,11,0,0
880,glass,23-3-2025 04:50,sunny,11,0,0
881,paper,23-3-2025 03:05,sunny,11,0,0
882,paper,23-3-2025 05:53,sunny,11,0,0
883,organic,23-3-2025 14:02,sunny,11,0,0
884,plastic,23-3-2025 17:48,sunny,11,0,0
885,organic,23-3-2025 05:01,sunny,11,0,0
886,plastic,23-3-2025 11:01,sunny,11,0,0
887,plastic,23-3-2025 23:07,sunny,11,0,0
888,metal,23-3-2025 00:48,sunny,11,0,0
889,plastic,23-3-2025 13:16,sunny,11,0,0
890,paper,23-3-2025 05:35,sunny,11,0,0
891,metal,23-3-2025 22:22,sunny,11,0,0
892,organic,23-3-2025 20:15,sunny,11,0,0
893,paper,23-3-2025 14:21,sunny,11,0,0
894,plastic,23-3-2025 10:24,sunny,11,0,0
895,plastic,23-3-2025 05:26,sunny,11,0,0
896,organic,23-3-2025 16:36,sunny,11,0,0
897,plastic,23-3-2025 00:31,sunny,11,0,0
898,organic,23-3-2025 21:56,sunny,11,0,0
899,plastic,23-3-2025 06:56,sunny,11,0,0
900,glass,23-3-2025 17:19,sunny,11,0,0
901,plastic,23-3-2025 13:09,sunny,11,0,0
902,plastic,23-3-2025 16:12,sunny,11,0,0
903,plastic,23-3-2025 17:18,sunny,11,0,0
904,organic,23-3-2025 15:52,sunny,11,0,0
905,plastic,23-3-2025 17:23,sunny,11,0,0
906,plastic,23-3-2025 23:08,sunny,11,0,0
907,organic,23-3-2025 04:49,sunny,11,0,0
908,plastic,24-3-2025 09:04,cloudy,5,0,0
909,plastic,24-3-2025 08:33,cloudy,5,0,0
910,plastic,24-3-2025 18:45,cloudy,5,0,0
911,plastic,24-3-2025 14:58,cloudy,5,0,0
912,glass,24-3-2025 12:42,cloudy,5,0,0
913,glass,24-3-2025 00:38,cloudy,5,0,0
914,plastic,24-3-2025 06:24,cloudy,5,0,0
915,plastic,24-3-2025 13:25,cloudy,5,0,0
916,glass,24-3-2025 10:07,cloudy,5,0,0
917,plastic,24-3-2025 15:51,cloudy,5,0,0
918,plastic,24-3-2025 04:28,cloudy,5,0,0
919,paper,24-3-2025 19:11,cloudy,5,0,0
920,paper,24-3-2025 06:55,cloudy,5,0,0
921,organic,24-3-2025 09:09,cloudy,5,0,0
922,plastic,24-3-2025 05:18,cloudy,5,0,0
923,paper,24-3-2025 14:25,cloudy,5,0,0
924,paper,25-3-2025 23:37,rainy,9,0,0
925,organic,25-3-2025 01:31,rainy,9,0,0
926,plastic,25-3-2025 10:14,rainy,9,0,0
927,organic,25-3-2025 02:25,rainy,9,0,0
928,glass,25-3-2025 21:57,rainy,9,0,0
929,metal,25-3-2025 21:44,rainy,9,0,0
930,plastic,25-3-2025 23:59,rainy,9,0,0
931,paper,26-3-2025 03:34,cloudy,8,0,0
932,organic,26-3-2025 10:54,cloudy,8,0,0
933,paper,26-3-2025 03:58,cloudy,8,0,0
934,plastic,26-3-2025 06:15,cloudy,8,0,0
935,paper,26-3-2025 05:09,cloudy,8,0,0
936,metal,26-3-2025 05:06,cloudy,8,0,0
937,plastic,26-3-2025 01:11,cloudy,8,0,0
938,plastic,26-3-2025 19:49,cloudy,8,0,0
939,organic,26-3-2025 13:53,cloudy,8,0,0
940,plastic,26-3-2025 18:03,cloudy,8,0,0
941,organic,26-3-2025 23:03,cloudy,8,0,0
942,paper,26-3-2025 19:47,cloudy,8,0,0
943,glass,26-3-2025 00:26,cloudy,8,0,0
944,glass,26-3-2025 04:29,cloudy,8,0,0
945,plastic,26-3-2025 02:48,cloudy,8,0,0
946,metal,26-3-2025 10:39,cloudy,8,0,0
947,paper,26-3-2025 16:37,cloudy,8,0,0
948,paper,26-3-2025 17:08,cloudy,8,0,0
949,paper,26-3-2025 14:02,cloudy,8,0,0
950,organic,26-3-2025 02:24,cloudy,8,0,0
951,organic,26-3-2025 11:56,cloudy,8,0,0
952,paper,27-3-2025 11:49,cloudy,9,0,0
953,metal,27-3-2025 15:21,cloudy,9,0,0
954,glass,27-3-2025 10:11,cloudy,9,0,0
955,paper,27-3-2025 02:43,cloudy,9,0,0
956,glass,27-3-2025 00:35,cloudy,9,0,0
957,plastic,27-3-2025 14:52,cloudy,9,0,0
958,metal,27-3-2025 15:50,cloudy,9,0,0
959,organic,27-3-2025 12:48,cloudy,9,0,0
960,organic,27-3-2025 11:33,cloudy,9,0,0
961,plastic,27-3-2025 08:01,cloudy,9,0,0
962,organic,27-3-2025 02:54,cloudy,9,0,0
963,plastic,27-3-2025 19:12,cloudy,9,0,0
964,paper,27-3-2025 14:42,cloudy,9,0,0
965,paper,27-3-2025 09:32,cloudy,9,0,0
966,plastic,27-3-2025 14:57,cloudy,9,0,0
967,glass,27-3-2025 05:25,cloudy,9,0,0
968,paper,27-3-2025 05:06,cloudy,9,0,0
969,plastic,27-3-2025 11:45,cloudy,9,0,0
970,plastic,27-3-2025 01:20,cloudy,9,0,0
971,plastic,27-3-2025 11:42,cloudy,9,0,0
972,paper,27-3-2025 11:46,cloudy,9,0,0
973,glass,28-3-2025 15:05,sunny,5,0,0
974,metal,28-3-2025 07:33,sunny,5,0,0
975,paper,28-3-2025 05:57,sunny,5,0,0
976,organic,28-3-2025 21:47,sunny,5,0,0
977,plastic,28-3-2025 21:02,sunny,5,0,0
978,metal,28-3-2025 10:43,sunny,5,0,0
979,plastic,28-3-2025 23:47,sunny,5,0,0
980,glass,28-3-2025 14:12,sunny,5,0,0
981,plastic,28-3-2025 06:47,sunny,5,0,0
982,paper,28-3-2025 08:07,sunny,5,0,0
983,organic,28-3-2025 00:09,sunny,5,0,0
984,organic,28-3-2025 10:22,sunny,5,0,0
985,glass,28-3-2025 10:48,sunny,5,0,0
986,organic,28-3-2025 22:49,sunny,5,0,0
987,paper,28-3-2025 10:25,sunny,5,0,0
988,paper,28-3-2025 11:57,sunny,5,0,0
989,plastic,28-3-2025 17:59,sunny,5,0,0
990,plastic,28-3-2025 04:08,sunny,5,0,0
991,paper,28-3-2025 05:45,sunny,5,0,0
992,organic,29-3-2025 02:05,cloudy,11,0,0
993,plastic,29-3-2025 04:27,cloudy,11,0,0
994,plastic,29-3-2025 16:59,cloudy,11,0,0
995,metal,29-3-2025 10:23,cloudy,11,0,0
996,metal,29-3-2025 19:38,cloudy,11,0,0
997,paper,29-3-2025 17:27,cloudy,11,0,0
998,plastic,29-3-2025 04:56,cloudy,11,0,0
999,plastic,29-3-2025 21:42,cloudy,11,0,0
1000,plastic,29-3-2025 12:13,cloudy,11,0,0
1001,metal,29-3-2025 17:18,cloudy,11,0,0
1002,paper,29-3-2025 22:18,cloudy,11,0,0
1003,organic,29-3-2025 11:24,cloudy,11,0,0
1004,organic,29-3-2025 15:15,cloudy,11,0,0
1005,paper,29-3-2025 07:24,cloudy,11,0,0
1006,metal,29-3-2025 05:50,cloudy,11,0,0
1007,glass,29-3-2025 04:20,cloudy,11,0,0
1008,plastic,29-3-2025 18:03,cloudy,11,0,0
1009,paper,29-3-2025 10:55,cloudy,11,0,0
1010,plastic,29-3-2025 09:10,cloudy,11,0,0
1011,organic,29-3-2025 10:54,cloudy,11,0,0
1012,paper,29-3-2025 05:37,cloudy,11,0,0
1013,plastic,29-3-2025 16:27,cloudy,11,0,0
1014,plastic,29-3-2025 01:30,cloudy,11,0,0
1015,plastic,29-3-2025 16:58,cloudy,11,0,0
1016,paper,29-3-2025 03:03,cloudy,11,0,0
1017,organic,30-3-2025 06:35,sunny,7,0,0
1018,paper,30-3-2025 13:21,sunny,7,0,0
1019,metal,30-3-2025 01:05,sunny,7,0,0
1020,metal,30-3-2025 21:09,sunny,7,0,0
1021,paper,30-3-2025 15:57,sunny,7,0,0
1022,organic,30-3-2025 18:07,sunny,7,0,0
1023,organic,30-3-2025 19:41,sunny,7,0,0
1024,plastic,30-3-2025 01:13,sunny,7,0,0
1025,metal,30-3-2025 02:22,sunny,7,0,0
1026,plastic,30-3-2025 17:03,sunny,7,0,0
1027,organic,30-3-2025 15:36,sunny,7,0,0
1028,plastic,30-3-2025 03:55,sunny,7,0,0
1029,organic,30-3-2025 13:38,sunny,7,0,0
1030,plastic,30-3-2025 17:21,sunny,7,0,0
1031,plastic,30-3-2025 16:12,sunny,7,0,0
1032,plastic,30-3-2025 04:14,sunny,7,0,0
1033,plastic,30-3-2025 10:34,sunny,7,0,0
1034,paper,30-3-2025 06:38,sunny,7,0,0
1035,organic,30-3-2025 02:18,sunny,7,0,0
1036,plastic,30-3-2025 18:46,sunny,7,0,0
1037,metal,30-3-2025 07:34,sunny,7,0,0
